	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18	Sample19	Sample20
EG10273	0.507772305	0.802305179	0.483324766	0.426669789	0.335718578	0.667330106	0.26256759	0.011362618	0.169484063	0.408749341	0.636483944	0.629908585	0.211297873	0.275256008	0.768568248	0.584026701	0.471501685	0.133501678	0.132739885	0.651576037
EG10274	0.442055099	0.756231396	0.500507327	0.523157349	0.245947546	0.485870768	0.256127828	0.004889116	0.16486333	0.4540605	0.490802241	0.570603002	0.219764472	0.203496597	0.681859025	0.41039589	0.406903241	0.119816228	0.110155135	0.502988695
EG10278	0.043747841	0.055374652	0.432828847	0.028235578	0.173074111	0.093784063	0.215707035	0.264967322	0.179303404	0.116462857	0.029106904	0.027010232	0.253324155	0.147194527	0.173966086	0.168549738	0.06199342	0.338404563	0.268585886	0.024077872
EG10279	0.010115058	0.038305035	0.282291757	0.03360657	0.107091793	0.039138023	0.103928829	0.218565404	0.152399052	0.056364352	0.081616008	0.083323641	0.218980833	0.196096912	0.406576193	0.156869354	0.05579627	0.3155609	0.175845177	0.032244025
EG10280	0.03477174	0.081833993	0.126044282	0.03192732	0.090302505	0.113558947	0.075933813	0.175743597	0.474718699	0.284934497	0.004848176	0.022229757	0.111797474	0.121321654	0.33354262	0.136420007	0.074499924	0.269767203	0.499147363	0.168212157
EG10281	0.977661932	0.964719473	0.767069514	0.812901376	0.559857666	0.625625685	0.543894742	0.034788197	0.294262626	0.835782204	0.981298643	0.822648412	0.192388349	0.172773156	0.848428311	0.270271801	0.573605102	0.147992919	0.120965254	0.927492656
EG10285	0.240795916	0.832397957	0.1754875	0.667864273	0.174193246	0.720891751	0.162970881	0.865582726	0.058325935	0.739501016	0.882450124	0.339745344	0.919466024	0.5395363	0.783050165	0.967010386	0.967469852	0.335465885	0.808567083	0.227776683
EG10286	0.543179481	0.629915552	0.662165169	0.620866187	0.498755403	0.633252237	0.523722336	0.515946556	0.673650964	0.620620766	0.430004503	0.500870446	0.441650127	0.402459815	0.509601503	0.488425664	0.450842148	0.471459517	0.618052066	0.565621359
EG10287	0.562239246	0.60527338	0.585991145	0.49351477	0.546127815	0.593698488	0.488211895	0.57838354	0.622013216	0.537478457	0.546956084	0.607180225	0.554267687	0.554260498	0.572463617	0.578591086	0.632292884	0.55238262	0.538669757	0.587829046
EG10288	0.554834152	0.55795719	0.643249308	0.442719592	0.569606697	0.583345989	0.519577563	0.527963907	0.724419807	0.588023044	0.674762113	0.585440115	0.595691339	0.56304518	0.666790305	0.548493463	0.549732396	0.5449894	0.626269915	0.641286028
EG10289	0.193436143	0.465594093	0.467213317	0.326865713	0.344765609	0.522923219	0.287768516	0.369836282	0.547601594	0.518882764	0.587146279	0.631163487	0.684520444	0.562891335	0.634136295	0.598842689	0.53946214	0.64315357	0.635089721	0.698609283
EG10290	0.509568901	0.667743852	0.765649477	0.593572144	0.525246187	0.532694554	0.633015181	0.563700968	0.686569494	0.612558499	0.673174955	0.690693482	0.64154433	0.650081351	0.62308066	0.658953099	0.638221694	0.679876795	0.708864085	0.640580998
EG10291	0.003474277	0.191707061	0.331177177	0.050828745	0.038513401	0.080144964	0.061583212	0.018039176	0.289163104	0.13139186	0.182716102	0.253577737	0.229946424	0.108592626	0.247873132	0.158447927	0.128597712	0.15523217	0.216840864	0.27445794
EG10292	0.003501487	0.230891046	0.319070119	0.034791419	0.045451414	0.133715294	0.079510277	0.026175074	0.365458038	0.194383228	0.166384218	0.304302208	0.149641314	0.098749948	0.151958587	0.112467601	0.188528996	0.105705536	0.28647306	0.183182561
EG10295	0.009968649	0.205570546	0.048739426	0.019190674	0.025531393	0.136670969	0.076743018	0.006548038	0.320661107	0.09973638	0.289992191	0.294574188	0.300149641	0.188559835	0.254183507	0.156333846	0.327360847	0.161040838	0.278689182	0.299811365
EG10298	0.005311038	0.171281276	0.21430457	0.056897378	0.045779446	0.178284459	0.065767124	0.004734079	0.18834701	0.128449639	0.177492595	0.228346931	0.153578282	0.117117188	0.264787594	0.128512479	0.244597928	0.068637408	0.17693021	0.187957565
EG10299	0.001357342	0.136856068	0.206766138	0.083213245	0.026665329	0.120505062	0.082262992	0.015388528	0.153389563	0.143273653	0.237945707	0.211669977	0.299300967	0.134401998	0.270477482	0.199700042	0.299461085	0.19923236	0.348897291	0.181209851
EG10301	0.118953782	0.792257866	0.123259713	0.502965138	0.193130323	0.649818547	0.076658619	0.81328129	0.011983638	0.548942407	0.861973963	0.361174481	0.899990054	0.436135395	0.658117648	0.959244802	0.948582851	0.307659903	0.713714706	0.209106534
EG10302	0.010920531	0.441094082	0.397415383	0.085772002	0.111359256	0.285306621	0.180802104	0.031778612	0.488433238	0.329555986	0.453358888	0.324385586	0.301814821	0.246021279	0.475034625	0.219796477	0.367103417	0.262007038	0.364206438	0.25881906
EG10303	0.001396695	0.226854226	0.332090003	0.058639539	0.078499211	0.200177119	0.176487954	0.04593691	0.458311335	0.286335946	0.190054492	0.24254232	0.147821804	0.138725815	0.116918342	0.164397243	0.300835814	0.110911577	0.236354337	0.162366518
EG10304	0.006731798	0.141705298	0.125290701	0.024295552	0.038420262	0.121453128	0.070313827	0.013647805	0.237423194	0.169377097	0.287932433	0.212117326	0.206814426	0.130427458	0.211672642	0.218266722	0.183019249	0.137088649	0.229660077	0.230254787
EG10305	0.000924266	0.175287211	0.065794636	0.019527191	0.020640379	0.023447753	0.032817919	0.015616321	0.168733375	0.093321396	0.258681693	0.288853348	0.175473479	0.112046724	0.351219404	0.133724377	0.246817493	0.107709906	0.304827234	0.304822909
EG10307	0.997175503	0.843623378	0.6693925	0.946880701	0.969081369	0.831411705	0.900942203	0.992187661	0.332934191	0.670412893	0.982330795	0.992353251	0.948442785	0.92764485	0.273494912	0.914983476	0.935682689	0.864634634	0.298862757	0.719511074
EG10308	0.302401338	0.342560213	0.345176693	0.284116544	0.215052602	0.329738596	0.316613354	0.235684234	0.514402598	0.344776219	0.281341217	0.310841145	0.331185108	0.422942138	0.65914474	0.329958333	0.451310834	0.447832939	0.642334419	0.543241702
EG10310	0.807089289	0.705486284	0.743112103	0.725660808	0.837589632	0.763397947	0.822132559	0.874076212	0.667014308	0.641687506	0.448792398	0.401933563	0.871515429	0.820274829	0.845650516	0.684514407	0.864983155	0.717314926	0.848599661	0.743197924
EG10311	0.811294776	0.619416064	0.697029322	0.735927424	0.859716358	0.766728257	0.810286557	0.902988263	0.733075321	0.666269751	0.554814993	0.452001581	0.76736212	0.731445853	0.620112848	0.564334604	0.671740994	0.643193706	0.710179715	0.76401966
EG10312	0.395704659	0.04618881	0.330266626	0.223930692	0.354531138	0.307375732	0.405597632	0.455359193	0.573596613	0.29319947	0.015061771	0.002036553	0.613984093	0.409816105	0.644392031	0.216850847	0.699159995	0.383905025	0.435278235	0.792867435
EG10313	0.814306831	0.631742893	0.664999384	0.787802351	0.818859706	0.795737858	0.763449877	0.897471663	0.627085582	0.666532223	0.565475741	0.411389616	0.75023262	0.618089249	0.647454171	0.683821527	0.667006411	0.733956605	0.726543715	0.686528969
EG10314	0.870342112	0.707195409	0.718856173	0.762378889	0.841728888	0.764173429	0.84021571	0.908500836	0.714236204	0.669306027	0.47382604	0.434689586	0.747055023	0.555086374	0.644179892	0.549464458	0.722722384	0.611713018	0.655802529	0.703746676
EG10315	0.823792122	0.631927917	0.733003408	0.735539636	0.798382281	0.809351812	0.807196537	0.92751146	0.639620737	0.659930843	0.507462295	0.436067725	0.729995693	0.680073246	0.738598303	0.674728883	0.646361211	0.680785014	0.680277253	0.730334076
EG10317	0.871648202	0.762081058	0.711460296	0.826641374	0.883670126	0.785972557	0.817560284	0.882610031	0.455194069	0.635112128	0.669723749	0.699098267	0.737733782	0.633586838	0.307791406	0.638850712	0.740420739	0.684251611	0.43136308	0.637776885
EG10318	0.989109989	0.353630573	0.920361175	0.899195267	0.875659502	0.527891792	0.752143776	0.918848498	0.778275912	0.98003679	0.819016077	0.746687841	0.680589227	0.964423095	0.645299657	0.417657611	0.421162869	0.370961413	0.88260773	0.243376022
EG10319	0.249366557	0.413383068	0.120065197	0.146748854	0.457469136	0.185469902	0.218206568	0.410670213	0.107961705	0.107695708	0.207508736	0.17855568	0.234246098	0.156947446	0.220314929	0.081189232	0.26712684	0.188197123	0.077809709	0.090914053
EG10320	0.256875897	0.608679163	0.309245142	0.221217423	0.574331621	0.321980931	0.332513523	0.609677546	0.1910317	0.233596642	0.073404878	0.129716317	0.149422892	0.024157925	0.200277301	0.077457124	0.082105074	0.139558073	0.071627961	0.103092267
EG10321	0.677851853	0.795951595	0.541217253	0.477866333	0.822743662	0.622857501	0.513501615	0.755400964	0.390357032	0.537333788	0.787176348	0.845063493	0.727813935	0.645847095	0.86292727	0.787244906	0.739843959	0.795532839	0.722483943	0.689901514
EG10322	0.643901902	0.822689576	0.475072734	0.490549243	0.755338899	0.624437757	0.643621933	0.80690216	0.375533172	0.49304407	0.399276394	0.482178574	0.319919831	0.263698313	0.548848998	0.334169189	0.435807955	0.499841067	0.382907992	0.37516242
EG10323	0.546589386	0.726290582	0.540008725	0.542564181	0.766635388	0.668361773	0.506170169	0.825911942	0.422337174	0.51841796	0.492500397	0.498555671	0.458976445	0.459386321	0.445953618	0.34798429	0.391836759	0.434041854	0.462724098	0.322159549
EG10324	0.601507035	0.781886503	0.588012823	0.527392494	0.750973303	0.614607963	0.699718924	0.849805514	0.461253195	0.548015904	0.300433665	0.499896293	0.374064911	0.332568834	0.510089292	0.46990279	0.479953183	0.434001833	0.356378746	0.455895262
EG10325	0.409437271	0.459765274	0.001734581	0.777432416	0.316357447	0.653120155	0.304998384	0.882407004	0.580653196	0.350014592	0.414377309	0.808389069	0.529739675	0.933522456	0.149597558	0.596172457	0.437562536	0.826292854	0.932147106	0.489176955
EG10330	0.370893083	0.367429307	0.146531033	0.407911877	0.694646576	0.377458339	0.494585514	0.560171952	0.382315939	0.323479859	0.147298392	0.298380544	0.319200149	0.329174223	0.235110027	0.193315504	0.223027139	0.296683049	0.351079454	0.129595892
EG10331	0.463796157	0.371867956	0.191197544	0.417549171	0.733547481	0.378994139	0.494536567	0.549593119	0.38491885	0.373027279	0.160342349	0.151864167	0.150599934	0.059731595	0.307098869	0.1090475	0.200528043	0.0896197	0.112848356	0.257907751
EG10332	0.518228396	0.343837775	0.139931089	0.445083347	0.769504823	0.397596834	0.462538983	0.620118988	0.526265153	0.355015343	0.243125388	0.285884257	0.355097416	0.420385366	0.187740733	0.332539332	0.287486904	0.279339834	0.340650402	0.213884212
EG10333	0.513499354	0.372651949	0.07992709	0.3495961	0.717034738	0.434940548	0.407464329	0.544951097	0.3068261	0.31790713	0.319004691	0.266800944	0.559078467	0.558549031	0.330929013	0.377867987	0.386679906	0.429644392	0.447745119	0.289305043
EG10336	0.060139093	0.847618902	0.000929224	0.460448359	0.208956739	0.478762216	0.027368393	0.010669882	0.636578208	0.253024834	0.090619404	0.913709659	0.067655661	0.047937594	0.006972106	0.257939613	0.09941833	0.867050293	0.729644753	0.676955291
EG10337	0.069709558	0.845387387	0.003055622	0.35098476	0.335372891	0.52043248	0.017861106	0.014025179	0.626604536	0.292342214	0.127366021	0.952560146	0.067175968	0.037176953	0.004498708	0.29377329	0.078543231	0.920706375	0.781774328	0.775124036
EG10338	0.771712293	0.067289818	0.989584027	0.448838757	0.630125136	0.31477484	0.952562469	0.973286936	0.210258739	0.623663885	0.791828724	0.011313817	0.856299334	0.923616408	0.983814879	0.512549234	0.823625325	0.043630042	0.10298291	0.157169776
EG10339	0.968876206	0.876952034	0.884889509	0.886557086	0.924812616	0.864417549	0.955438245	0.947379257	0.726357324	0.656847902	0.931554751	0.920984773	0.758798905	0.718357708	0.481285345	0.726499464	0.715074189	0.786602893	0.715930472	0.604284828
EG10342	0.969297737	0.878648494	0.830752573	0.878832577	0.932181125	0.872562017	0.949598144	0.949189025	0.738875899	0.708342558	0.199702055	0.166871285	0.134625701	0.173043955	0.190753045	0.210369906	0.21142584	0.100901355	0.34260695	0.223007722
EG10347	0.981176121	0.888928506	0.925350187	0.899008518	0.912989231	0.891388075	0.959354585	0.967446764	0.735206478	0.758078453	0.949932278	0.89589271	0.761159784	0.785485865	0.697012587	0.809560591	0.816956091	0.807622957	0.86568816	0.761718184
EG10348	0.993959956	0.799566674	0.570581766	0.888803723	0.95183486	0.775794983	0.83489396	0.988545541	0.270425324	0.545495978	0.961288938	0.977231692	0.875205879	0.803192844	0.052538505	0.787310417	0.84718429	0.756621471	0.111133298	0.464461198
EG10349	0.99701014	0.923135533	0.719011001	0.935407103	0.97288939	0.862079208	0.905564998	0.993529987	0.590825383	0.671485987	0.957973196	0.975748412	0.850798286	0.770342709	0.033795599	0.736987261	0.866296981	0.7531578	0.069240225	0.306296122
EG10350	0.994062669	0.885180333	0.607358085	0.882199859	0.946719759	0.792055987	0.874435793	0.98791953	0.402857524	0.530942282	0.0161491	0.028695687	0.127986156	0.177974989	0.948321154	0.106429312	0.115170357	0.178580579	0.926901434	0.676122089
EG10351	0.993465214	0.856544671	0.489156922	0.873597556	0.9554451	0.766222346	0.871839503	0.98851257	0.421318024	0.577924651	0.955723348	0.977957103	0.82431969	0.793646999	0.037099778	0.713067621	0.838588453	0.76176234	0.0630344	0.256544506
EG10352	0.994408187	0.853956893	0.637167836	0.877218579	0.944889706	0.820871609	0.867094388	0.991573183	0.491368042	0.601138816	0.963722276	0.983743177	0.899177613	0.846191458	0.060055331	0.813795234	0.863552175	0.820740358	0.044581169	0.377360828
EG10353	0.993633399	0.826896526	0.462204723	0.869880953	0.927512009	0.720593934	0.801462059	0.985455818	0.327494065	0.402507647	0.949393232	0.97759403	0.863531059	0.713699862	0.003166411	0.664046523	0.832189624	0.71358789	0.005741204	0.159612383
EG10355	0.995561887	0.84624315	0.653833469	0.913132423	0.951772884	0.814047705	0.860929637	0.990228138	0.332162038	0.560450572	0.973464661	0.982942331	0.898766678	0.844261482	0.070835971	0.786040077	0.891608709	0.73231689	0.078544901	0.323345785
EG10356	0.168587122	0.067226159	0.502472637	0.060211172	0.162451944	0.053709366	0.190583771	0.060027909	0.110145438	0.185349777	0.096128851	0.035125397	0.103187744	0.0250999	0.324648112	0.033368638	0.076066767	0.011107174	0.016185892	0.030704438
EG10357	0.526579533	0.350554263	0.127051241	0.475347634	0.66446535	0.408777774	0.523970538	0.517328757	0.309585754	0.333634433	0.422591198	0.166271235	0.355994483	0.274335314	0.082222486	0.280316995	0.390465215	0.301717579	0.207502938	0.169611742
EG10358	0.224210231	0.102418564	0.495720125	0.122319904	0.239309846	0.062119702	0.15060173	0.104954634	0.035635525	0.100620774	0.206695205	0.229964101	0.121325225	0.169380523	0.167101501	0.159710373	0.186313284	0.157757889	0.196629423	0.125512353
EG10359	0.994372861	0.670400124	0.722038812	0.923733213	0.910249116	0.758290767	0.836448496	0.962760905	0.596651089	0.729494529	0.463017363	0.468781962	0.585610451	0.651693117	0.501105895	0.582723867	0.561086558	0.655673858	0.517597272	0.540255816
EG10361	0.301121845	0.282020126	0.201231902	0.175094296	0.377350784	0.279710565	0.358230385	0.365579576	0.215915224	0.288424433	0.170228257	0.25816131	0.189657439	0.286583574	0.217277782	0.201367231	0.243090879	0.268536908	0.196567441	0.18368405
EG10362	0.024491996	0.035295738	0.06951898	0.006472845	0.013766291	0.047201001	0.038378818	0.040881637	0.009749213	0.032741935	0.122533013	0.066577037	0.07474923	0.158255868	0.036500943	0.171771244	0.036758547	0.069014274	0.128541545	0.053451271
EG10363	0.032905315	0.044015043	0.021972633	0.021205419	0.019549942	0.052200467	0.02879862	0.031658047	0.066178155	0.044960702	0.036760731	0.02433305	0.009516689	0.069929091	0.048745192	0.051468887	0.05081804	0.050610693	0.082722697	0.042630342
EG10364	0.349547521	0.167970148	0.559911809	0.970926228	0.625886871	0.452120964	0.947508899	0.514589368	0.769613421	0.384486886	0.489015732	0.650319619	0.980846375	0.115810012	0.388691202	0.115095533	0.382789312	0.953675161	0.111240132	0.727489008
EG10365	0.631698195	0.651436793	0.303760339	0.420594423	0.560218301	0.43823483	0.323240119	0.604357874	0.195023182	0.361946635	0.610913121	0.535170173	0.374069447	0.641949515	0.022958975	0.564841616	0.417104561	0.225747831	0.129055978	0.154911343
EG10366	0.026511471	0.03398368	0.028813429	0.006205715	0.03362957	0.059671838	0.03274866	0.010125307	0.010203517	0.03770525	0.072927931	0.030540145	0.04905613	0.042828359	0.036088264	0.047952982	0.052887965	0.068859863	0.070171547	0.077395186
EG10367	0.328110871	0.383163467	0.531610831	0.662451566	0.324776599	0.445719794	0.311048957	0.442247634	0.50776146	0.60461819	0.293918903	0.1587833	0.565780307	0.313713143	0.384833583	0.368892464	0.599808951	0.183218762	0.387719318	0.315984705
EG10368	0.402176206	0.734272601	0.264550774	0.571903211	0.436654809	0.539639873	0.396079783	0.413537245	0.255624728	0.262886097	0.763302305	0.953843748	0.603059754	0.56311022	0.018607256	0.422683742	0.558561833	0.697007503	0.079881582	0.26526567
EG10369	0.433271765	0.546910523	0.531850753	0.558916094	0.510818611	0.549423055	0.475726307	0.576615778	0.501272024	0.59003703	0.204848776	0.122176114	0.2714549	0.27499733	0.537697361	0.364705811	0.308635849	0.40164875	0.51207274	0.507601302
EG10371	0.370162978	0.174922222	0.188293562	0.39230166	0.27890932	0.114766762	0.638431158	0.342821551	0.31110691	0.260157511	0.330681972	0.316412883	0.386130477	0.308903819	0.499194198	0.250731693	0.771723526	0.285049918	0.637164842	0.306078812
EG10372	0.034269484	0.020897102	0.064775172	0.045687102	0.078008825	0.040271223	0.1805303	0.00889875	0.182778318	0.017386262	0.023442759	0.113064446	0.0215487	0.043582239	0.054610892	0.038858678	0.015275696	0.109447933	0.072971228	0.170949881
EG10377	0.99565689	0.826987565	0.628835195	0.920536466	0.95967832	0.828832241	0.84040809	0.991437846	0.27928235	0.711475298	0.686067329	0.629165084	0.481108946	0.465076577	0.101000488	0.385780817	0.488276198	0.466606971	0.123819423	0.240911528
EG10380	0.994375136	0.857373084	0.549713501	0.894051834	0.948301116	0.770117013	0.844574964	0.988910598	0.278909045	0.557749043	0.934987092	0.961214483	0.775054824	0.663946283	0.069138532	0.694669083	0.732690974	0.721595383	0.115335691	0.259866994
