	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18	Sample19	Sample20
EG10273	0.507772305	0.802305179	0.483324766	0.426669789	0.335718578	0.667330106	0.26256759	0.011362618	0.169484063	0.408749341	0.460397261	0.127493742	0.319928396	0.602653306	0.289283534	0.442704818	0.442315478	0.675204685	0.286582282	0.487935698
EG10274	0.442055099	0.756231396	0.500507327	0.523157349	0.245947546	0.485870768	0.256127828	0.004889116	0.16486333	0.4540605	0.361739735	0.069726918	0.303217271	0.532272033	0.209747895	0.170262834	0.456003804	0.643354036	0.20802123	0.400655826
EG10278	0.043747841	0.055374652	0.432828847	0.028235578	0.173074111	0.093784063	0.215707035	0.264967322	0.179303404	0.116462857	0.17976912	0.220927924	0.20121862	0.081425983	0.182530086	0.32508212	0.118671496	0.253675837	0.150136731	0.071092557
EG10279	0.010115058	0.038305035	0.282291757	0.03360657	0.107091793	0.039138023	0.103928829	0.218565404	0.152399052	0.056364352	0.221472377	0.186659688	0.385715693	0.080920174	0.322424801	0.502230812	0.169242325	0.270789744	0.183338752	0.11618475
EG10280	0.03477174	0.081833993	0.126044282	0.03192732	0.090302505	0.113558947	0.075933813	0.175743597	0.474718699	0.284934497	0.051488005	0.398125559	0.042746109	0.344636491	0.181704021	0.079000711	0.201973756	0.171522122	0.12879308	0.034520686
EG10281	0.977661932	0.964719473	0.767069514	0.812901376	0.559857666	0.625625685	0.543894742	0.034788197	0.294262626	0.835782204	0.464567538	0.154865397	0.722832754	0.527107046	0.335266338	0.334520078	0.690895866	0.62393983	0.226764287	0.550854774
EG10285	0.240795916	0.832397957	0.1754875	0.667864273	0.174193246	0.720891751	0.162970881	0.865582726	0.058325935	0.739501016	0.745570944	0.74022955	0.836827983	0.590995026	0.912956374	0.926722675	0.361318582	0.463350186	0.851774022	0.863024539
EG10286	0.543179481	0.629915552	0.662165169	0.620866187	0.498755403	0.633252237	0.523722336	0.515946556	0.673650964	0.620620766	0.556323624	0.562321069	0.608962882	0.599611045	0.486805525	0.588996878	0.668329614	0.571165661	0.551389732	0.615846306
EG10287	0.562239246	0.60527338	0.585991145	0.49351477	0.546127815	0.593698488	0.488211895	0.57838354	0.622013216	0.537478457	0.156400242	0.461592559	0.417998219	0.583899626	0.255641773	0.479179392	0.565615236	0.344989191	0.24485559	0.390541064
EG10288	0.554834152	0.55795719	0.643249308	0.442719592	0.569606697	0.583345989	0.519577563	0.527963907	0.724419807	0.588023044	0.509621779	0.676675553	0.592862479	0.616989098	0.536104677	0.60076123	0.753399335	0.603100458	0.490762923	0.644991642
EG10289	0.193436143	0.465594093	0.467213317	0.326865713	0.344765609	0.522923219	0.287768516	0.369836282	0.547601594	0.518882764	0.511174071	0.640020586	0.571452921	0.584942249	0.555711357	0.532493011	0.643243038	0.551141074	0.616407831	0.586191296
EG10290	0.509568901	0.667743852	0.765649477	0.593572144	0.525246187	0.532694554	0.633015181	0.563700968	0.686569494	0.612558499	0.169038149	0.23103454	0.35620252	0.509096161	0.152343012	0.344327118	0.431720227	0.271612926	0.21214038	0.412396854
EG10291	0.003474277	0.191707061	0.331177177	0.050828745	0.038513401	0.080144964	0.061583212	0.018039176	0.289163104	0.13139186	0.041771941	0.160956928	0.06323438	0.523048737	0.076140238	0.116212691	0.287979619	0.060082345	0.107556774	0.192570211
EG10292	0.003501487	0.230891046	0.319070119	0.034791419	0.045451414	0.133715294	0.079510277	0.026175074	0.365458038	0.194383228	0.06429659	0.190962749	0.031131892	0.351422989	0.03517235	0.045093699	0.152435475	0.025506764	0.120352639	0.206488112
EG10295	0.009968649	0.205570546	0.048739426	0.019190674	0.025531393	0.136670969	0.076743018	0.006548038	0.320661107	0.09973638	0.005288835	0.021900924	0.005632857	0.400203907	0.005648069	0.044133917	0.160639944	0.006273505	0.023605775	0.107439872
EG10298	0.005311038	0.171281276	0.21430457	0.056897378	0.045779446	0.178284459	0.065767124	0.004734079	0.18834701	0.128449639	0.051293404	0.210166268	0.078559907	0.672123523	0.048244395	0.139974464	0.469459588	0.031606801	0.126356584	0.362966414
EG10299	0.001357342	0.136856068	0.206766138	0.083213245	0.026665329	0.120505062	0.082262992	0.015388528	0.153389563	0.143273653	0.076722111	0.229316793	0.134682313	0.615186887	0.05372074	0.081501635	0.357323908	0.066048319	0.084390799	0.30146193
EG10301	0.118953782	0.792257866	0.123259713	0.502965138	0.193130323	0.649818547	0.076658619	0.81328129	0.011983638	0.548942407	0.634774298	0.666191065	0.801413346	0.452647906	0.863386007	0.910819836	0.223591376	0.312277778	0.83199646	0.836821922
EG10302	0.010920531	0.441094082	0.397415383	0.085772002	0.111359256	0.285306621	0.180802104	0.031778612	0.488433238	0.329555986	0.013816308	0.093385632	0.06225189	0.351781491	0.03061205	0.102622293	0.243593611	0.039685215	0.057989152	0.240893111
EG10303	0.001396695	0.226854226	0.332090003	0.058639539	0.078499211	0.200177119	0.176487954	0.04593691	0.458311335	0.286335946	0.022896149	0.11035216	0.196803699	0.369566375	0.043565839	0.103834595	0.342404648	0.020182879	0.121079314	0.191125102
EG10304	0.006731798	0.141705298	0.125290701	0.024295552	0.038420262	0.121453128	0.070313827	0.013647805	0.237423194	0.169377097	0.050075584	0.107388385	0.035205191	0.438518239	0.025835015	0.104873177	0.245887389	0.030333303	0.042815369	0.191661499
EG10305	0.000924	0.175287211	0.065794636	0.019527191	0.020640379	0.023447753	0.032817919	0.015616321	0.168733375	0.093321396	0.01552725	0.060580695	0.039716242	0.357043331	0.044276997	0.055061544	0.197028583	0.01469928	0.063301588	0.190841656
EG10307	0.997175503	0.843623378	0.6693925	0.946880701	0.969081369	0.831411705	0.900942203	0.992187661	0.332934191	0.670412893	0.935552402	0.49087259	0.984901843	0.425374175	0.84977994	0.994471916	0.423689479	0.838861112	0.939160775	0.935137328
EG10308	0.302401338	0.342560213	0.345176693	0.284116544	0.215052602	0.329738596	0.316613354	0.235684234	0.514402598	0.344776219	0.223400831	0.496710199	0.34068472	0.49373624	0.358311859	0.346449925	0.353737652	0.460406576	0.20887367	0.209631454
EG10310	0.807089289	0.705486284	0.743112103	0.725660808	0.837589632	0.763397947	0.822132559	0.874076212	0.667014308	0.641687506	0.31768387	0.77018277	0.558795736	0.680762321	0.699294931	0.919496958	0.291661835	0.802433531	0.465303146	0.552097484
EG10311	0.811294776	0.619416064	0.697029322	0.735927424	0.859716358	0.766728257	0.810286557	0.902988263	0.733075321	0.666269751	0.485644336	0.723585088	0.569956897	0.610597247	0.61630122	0.708481153	0.500437411	0.680743176	0.478067976	0.614106623
EG10312	0.395704659	0.04618881	0.330266626	0.223930692	0.354531138	0.307375732	0.405597632	0.455359193	0.573596613	0.29319947	0.040033711	0.41523323	0.312301066	0.411237107	0.277219395	0.411609952	0.011995495	0.409560427	0.358236961	0.449147933
EG10313	0.814306831	0.631742893	0.664999384	0.787802351	0.818859706	0.795737858	0.763449877	0.897471663	0.627085582	0.666532223	0.473910418	0.708073656	0.546170636	0.596337125	0.677467027	0.627471407	0.525626472	0.674946075	0.50153003	0.59818587
EG10314	0.870342112	0.707195409	0.718856173	0.762378889	0.841728888	0.764173429	0.84021571	0.908500836	0.714236204	0.669306027	0.569839427	0.720843454	0.600381021	0.624375277	0.660162013	0.781953506	0.581814256	0.740406649	0.601228439	0.578479257
EG10315	0.823792122	0.631927917	0.733003408	0.735539636	0.798382281	0.809351812	0.807196537	0.92751146	0.639620737	0.659930843	0.586647393	0.768854273	0.566857902	0.680502878	0.744315742	0.74593356	0.595445495	0.696046209	0.659339656	0.627973926
EG10317	0.871648202	0.762081058	0.711460296	0.826641374	0.883670126	0.785972557	0.817560284	0.882610031	0.455194069	0.635112128	0.611594479	0.664491644	0.624072153	0.463723832	0.553423698	0.685455573	0.639562119	0.642383859	0.731333015	0.577615795
EG10318	0.989109989	0.353630573	0.920361175	0.899195267	0.875659502	0.527891792	0.752143776	0.918848498	0.778275912	0.98003679	0.755374313	0.897438962	0.227838323	0.007975772	0.922345989	0.23943564	0.102735195	0.948118319	0.511926444	0.009889815
EG10319	0.249366557	0.413383068	0.120065197	0.146748854	0.457469136	0.185469902	0.218206568	0.410670213	0.107961705	0.107695708	0.156315695	0.44200229	0.234899775	0.425989758	0.359630878	0.156342749	0.433908431	0.262682114	0.247601717	0.368550179
EG10320	0.256875897	0.608679163	0.309245142	0.221217423	0.574331621	0.321980931	0.332513523	0.609677546	0.1910317	0.233596642	0.220816478	0.396336089	0.241918154	0.396409991	0.417761524	0.146413358	0.377814302	0.381550851	0.270926694	0.280158042
EG10321	0.677851853	0.795951595	0.541217253	0.477866333	0.822743662	0.622857501	0.513501615	0.755400964	0.390357032	0.537333788	0.503446304	0.816057993	0.746379069	0.896725363	0.862747015	0.685757103	0.874948034	0.764031212	0.672663088	0.697613027
EG10322	0.643901902	0.822689576	0.475072734	0.490549243	0.755338899	0.624437757	0.643621933	0.80690216	0.375533172	0.49304407	0.445970149	0.670504643	0.52715704	0.735274174	0.709844553	0.3953202	0.76344389	0.626934316	0.59424883	0.645872566
EG10323	0.546589386	0.726290582	0.540008725	0.542564181	0.766635388	0.668361773	0.506170169	0.825911942	0.422337174	0.51841796	0.531169363	0.714647438	0.573997017	0.792249956	0.616454916	0.581017581	0.765765099	0.67038728	0.654173172	0.732010705
EG10324	0.601507035	0.781886503	0.588012823	0.527392494	0.750973303	0.614607963	0.699718924	0.849805514	0.461253195	0.548015904	0.391430438	0.734289549	0.558570169	0.672602061	0.614260236	0.450884087	0.73921976	0.629386653	0.589499157	0.593799936
EG10325	0.409437271	0.459765274	0.001734581	0.777432416	0.316357447	0.653120155	0.304998384	0.882407004	0.580653196	0.350014592	0.345541569	0.729366491	0.048565963	0.940874762	0.300806259	0.088373634	0.340787572	0.349349691	0.626671737	0.630629581
EG10330	0.370893083	0.367429307	0.146531033	0.407911877	0.694646576	0.377458339	0.494585514	0.560171952	0.382315939	0.323479859	0.195337843	0.481651308	0.140803998	0.417115278	0.398450299	0.288198783	0.171937381	0.314372159	0.271244479	0.361017386
EG10331	0.463796157	0.371867956	0.191197544	0.417549171	0.733547481	0.378994139	0.494536567	0.549593119	0.38491885	0.373027279	0.006649747	0.004405516	0.00574559	0.006651508	0.003133369	0.023793478	0.000754	0.003681505	0.008837134	0.01361277
EG10332	0.518228396	0.343837775	0.139931089	0.445083347	0.769504823	0.397596834	0.462538983	0.620118988	0.526265153	0.355015343	0.07679616	0.429766455	0.116670218	0.286770069	0.293467994	0.249564989	0.185814113	0.267062399	0.234782973	0.328843522
EG10333	0.513499354	0.372651949	0.07992709	0.3495961	0.717034738	0.434940548	0.407464329	0.544951097	0.3068261	0.31790713	0.122448098	0.311994343	0.158062842	0.355553688	0.279354814	0.22490502	0.233829531	0.319885261	0.187695267	0.218880291
EG10336	0.060139093	0.847618902	0.000929	0.460448359	0.208956739	0.478762216	0.027368393	0.010669882	0.636578208	0.253024834	0.343815403	0.492490072	0.005982734	0.804805985	0.108212905	0.032036855	0.080973688	0.115684501	0.336659479	0.434421436
EG10337	0.069709558	0.845387387	0.003055622	0.35098476	0.335372891	0.52043248	0.017861106	0.014025179	0.626604536	0.292342214	0.403912653	0.433444535	0.00692167	0.865948926	0.086510665	0.02380802	0.121806199	0.129059509	0.326724724	0.393926092
EG10338	0.771712293	0.067289818	0.989584027	0.448838757	0.630125136	0.31477484	0.952562469	0.973286936	0.210258739	0.623663885	0.315136118	0.220902228	0.957048023	0.047835986	0.607016015	0.908557746	0.678521776	0.659926974	0.447117498	0.320767867
EG10339	0.968876206	0.876952034	0.884889509	0.886557086	0.924812616	0.864417549	0.955438245	0.947379257	0.726357324	0.656847902	0.691294574	0.758844328	0.8731898	0.738956715	0.943681653	0.936603428	0.798421615	0.856662763	0.89508737	0.736174672
EG10342	0.969297737	0.878648494	0.830752573	0.878832577	0.932181125	0.872562017	0.949598144	0.949189025	0.738875899	0.708342558	0.710137919	0.833308491	0.833455289	0.915049436	0.97685452	0.873873509	0.867880568	0.840125022	0.931443313	0.628588002
EG10347	0.981176121	0.888928506	0.925350187	0.899008518	0.912989231	0.891388075	0.959354585	0.967446764	0.735206478	0.758078453	0.681556532	0.879570175	0.830175209	0.896818397	0.977705841	0.918992502	0.849766923	0.852758689	0.905176246	0.618809892
EG10348	0.993959956	0.799566674	0.570581766	0.888803723	0.95183486	0.775794983	0.83489396	0.988545541	0.270425324	0.545495978	0.940227571	0.539918052	0.972746522	0.41083158	0.873176017	0.994283636	0.542625373	0.841342469	0.928688703	0.918042387
EG10349	0.99701014	0.923135533	0.719011001	0.935407103	0.97288939	0.862079208	0.905564998	0.993529987	0.590825383	0.671485987	0.905544889	0.39192405	0.973132933	0.381873341	0.82395035	0.995003935	0.416287453	0.845351603	0.872955993	0.890904918
EG10350	0.994062669	0.885180333	0.607358085	0.882199859	0.946719759	0.792055987	0.874435793	0.98791953	0.402857524	0.530942282	0.992250049	0.993772716	0.993129924	0.992751016	0.994894319	0.993874949	0.993657084	0.994596227	0.99317185	0.991540039
EG10351	0.993465214	0.856544671	0.489156922	0.873597556	0.9554451	0.766222346	0.871839503	0.98851257	0.421318024	0.577924651	0.866420906	0.331589486	0.965589711	0.258781013	0.786692646	0.992767334	0.396194937	0.714174718	0.729818663	0.853427837
EG10352	0.994408187	0.853956893	0.637167836	0.877218579	0.944889706	0.820871609	0.867094388	0.991573183	0.491368042	0.601138816	0.924003333	0.582394751	0.979299056	0.353703484	0.847779309	0.995153066	0.539775294	0.848226152	0.92048273	0.935288883
EG10353	0.993633399	0.826896526	0.462204723	0.869880953	0.927512009	0.720593934	0.801462059	0.985455818	0.327494065	0.402507647	0.921812435	0.364679241	0.964828694	0.27932565	0.781598085	0.9938136	0.434330464	0.810120096	0.822841322	0.888633805
EG10355	0.995561887	0.84624315	0.653833469	0.913132423	0.951772884	0.814047705	0.860929637	0.990228138	0.332162038	0.560450572	0.962599171	0.510078192	0.980318238	0.421590987	0.850842728	0.996367536	0.541642122	0.836636338	0.895581587	0.929783773
EG10356	0.168587122	0.067226159	0.502472637	0.060211172	0.162451944	0.053709366	0.190583771	0.060027909	0.110145438	0.185349777	0.200739786	0.082238828	0.693409646	0.042421685	0.221354026	0.472483331	0.267568221	0.178529111	0.069170161	0.097371443
EG10357	0.526579533	0.350554263	0.127051241	0.475347634	0.66446535	0.408777774	0.523970538	0.517328757	0.309585754	0.333634433	0.187441259	0.352487897	0.221562006	0.230495198	0.37250578	0.33426303	0.198889456	0.341783509	0.259183376	0.447544949
EG10358	0.224210231	0.102418564	0.495720125	0.122319904	0.239309846	0.062119702	0.15060173	0.104954634	0.035635525	0.100620774	0.141575282	0.061395987	0.237180347	0.057863146	0.112575671	0.237177131	0.085601224	0.081759917	0.071447452	0.086429805
EG10359	0.994372861	0.670400124	0.722038812	0.923733213	0.910249116	0.758290767	0.836448496	0.962760905	0.596651089	0.729494529	0.942442243	0.748833282	0.842316457	0.342013921	0.92589973	0.767706754	0.478226502	0.941811988	0.832222821	0.583267709
EG10361	0.301121845	0.282020126	0.201231902	0.175094296	0.377350784	0.279710565	0.358230385	0.365579576	0.215915224	0.288424433	0.421959933	0.45409673	0.367344506	0.314722291	0.4647211	0.489335098	0.295985424	0.406903265	0.403160549	0.426692686
EG10362	0.024491996	0.035295738	0.06951898	0.006472845	0.013766291	0.047201001	0.038378818	0.040881637	0.009749213	0.032741935	0.068367623	0.030674917	0.037112753	0.047056001	0.059485543	0.071359336	0.144563562	0.035325253	0.108238822	0.033388318
EG10363	0.032905315	0.044015043	0.021972633	0.021205419	0.019549942	0.052200467	0.02879862	0.031658047	0.066178155	0.044960702	0.028791124	0.08277917	0.08129314	0.072683811	0.061863185	0.054441072	0.114238538	0.029744957	0.052951785	0.017438054
EG10364	0.349547521	0.167970148	0.559911809	0.970926228	0.625886871	0.452120964	0.947508899	0.514589368	0.769613421	0.384486886	0.722859415	0.928489795	0.63234244	0.219305506	0.608199147	0.331464897	0.009561957	0.948652468	0.702225185	0.616371342
EG10365	0.631698195	0.651436793	0.303760339	0.420594423	0.560218301	0.43823483	0.323240119	0.604357874	0.195023182	0.361946635	0.406895493	0.084849241	0.583512273	0.137480138	0.426544208	0.780524941	0.258083916	0.321389967	0.373301059	0.456105321
EG10366	0.026511471	0.03398368	0.028813429	0.006205715	0.03362957	0.059671838	0.03274866	0.010125307	0.010203517	0.03770525	0.070288785	0.063919549	0.073051853	0.111428714	0.078879722	0.068257945	0.113148499	0.025296708	0.071901867	0.045147394
EG10367	0.328110871	0.383163467	0.531610831	0.662451566	0.324776599	0.445719794	0.311048957	0.442247634	0.50776146	0.60461819	0.704004099	0.470420675	0.562040742	0.314101503	0.740906833	0.710774966	0.037564533	0.157014339	0.618489747	0.586788152
EG10368	0.402176206	0.734272601	0.264550774	0.571903211	0.436654809	0.539639873	0.396079783	0.413537245	0.255624728	0.262886097	0.57062972	0.164217897	0.38592129	0.172310727	0.379404768	0.428302191	0.11904778	0.341916452	0.487658277	0.64358056
EG10369	0.433271765	0.546910523	0.531850753	0.558916094	0.510818611	0.549423055	0.475726307	0.576615778	0.501272024	0.59003703	0.206211614	0.418921128	0.137004242	0.479526321	0.293058036	0.116898469	0.47185543	0.189399665	0.126848472	0.182116841
EG10371	0.370162978	0.174922222	0.188293562	0.39230166	0.27890932	0.114766762	0.638431158	0.342821551	0.31110691	0.260157511	0.13749423	0.778929564	0.198945566	0.75865048	0.338163502	0.552791999	0.558225802	0.710839199	0.375062342	0.423192216
EG10372	0.034269484	0.020897102	0.064775172	0.045687102	0.078008825	0.040271223	0.1805303	0.00889875	0.182778318	0.017386262	0.100312091	0.151089188	0.050341644	0.296851255	0.055435431	0.019298179	0.495753386	0.25403181	0.121087267	0.086284755
EG10377	0.99565689	0.826987565	0.628835195	0.920536466	0.95967832	0.828832241	0.84040809	0.991437846	0.27928235	0.711475298	0.769683972	0.00462637	0.918189673	0.002883275	0.50903465	0.986021677	0.019697358	0.359162215	0.651613816	0.709692961
